Order ID,Order Date,Ship Date,Customer ID,Customer Name,Customer Segment,Product ID,Product Name,Category,Region,State,City,Quantity,Unit Price,Discount (%),Sales Amount,Cost Price,Profit,Payment Mode,Delivery Status,Supplier Name,Supplier Email,Stock Left,Auto Reorder,Reorder Quantity
ORD1604,2025-05-20,2025-05-23,CUST812,Caleb Ross,Home Office,PROD1387,Dining Table,Furniture,North,Minnesota,Mataberg,1,690,15,586.5,424.99,161.51,Credit Card,Returned,Norton LLC,joshua16@walker-smith.biz,44,No,0
ORD1605,2025-12-13,2025-12-15,CUST573,Thomas Ayala,Consumer,PROD5201,Laptop,Electronics,West,Hawaii,East Debbie,3,4266,0,12798.0,8085.0,4713.0,Credit Card,Cancelled,Bell-Richardson,ann09@smith.net,28,No,0
ORD1606,2025-09-02,2025-09-05,CUST182,Michele Lewis,Home Office,PROD4465,Calculator,Office Supplies,South,Washington,South Anthony,1,3940,10,3546.0,2351.79,1194.21,Credit Card,Cancelled,"Kim, Jordan and Tucker",davidgallagher@miller-king.info,48,No,0
ORD1607,2025-10-27,2025-10-30,CUST394,Kathy Gibson,Corporate,PROD3128,Stapler,Office Supplies,West,Tennessee,Roseberg,9,1885,0,16965.0,13600.69,3364.31,UPI,Delivered,"Stevenson, Roberts and Lopez",klewis@paul.com,35,No,0
ORD1608,2024-03-12,2024-03-15,CUST801,Mark Harris,Corporate,PROD2097,Headphones,Electronics,South,New Mexico,Kevinberg,3,2326,10,6280.2,5639.09,641.11,Net Banking,Delivered,"Brooks, Mann and Brewer",wmorales@davis.com,23,No,0
ORD1609,2024-01-29,2024-02-02,CUST595,Thomas Flores,Home Office,PROD7411,Dining Table,Furniture,North,Arizona,Sabrinatown,5,4506,20,18024.0,13643.58,4380.42,UPI,Returned,"Mathis, Powers and Brown",summerspatrick@cox.com,2,Yes,22
ORD1610,2025-11-08,2025-11-14,CUST989,Monica Reed,Consumer,PROD7936,Office Chair,Furniture,North,Alabama,East Veronicamouth,3,689,5,1963.65,1744.62,219.03,Cash,Delivered,Madden-Myers,griffinchristian@miller.net,35,No,0
ORD1611,2025-02-17,2025-02-23,CUST706,Jesus Craig,Home Office,PROD1524,Sofa,Furniture,East,New Mexico,Meganmouth,8,618,15,4202.4,2913.98,1288.42,UPI,Cancelled,"Cannon, Mckinney and Smith",hscott@horn.org,2,Yes,43
ORD1612,2025-02-15,2025-02-18,CUST783,Morgan Wilkerson,Corporate,PROD7254,Dining Table,Furniture,North,Rhode Island,New Michaelport,10,2658,0,26580.0,20376.04,6203.96,UPI,Delivered,"Townsend, Banks and Stark",ryanrojas@fletcher.com,31,No,0
ORD1613,2024-07-04,2024-07-08,CUST331,Matthew Carter,Consumer,PROD1071,Calculator,Office Supplies,North,Michigan,Bowmanfurt,4,819,0,3276.0,2796.92,479.08,Net Banking,Returned,"Peterson, Pruitt and Lindsey",nixonmichael@ellis.info,20,No,0
ORD1614,2024-07-10,2024-07-17,CUST193,Sarah Johnson,Consumer,PROD9021,Stapler,Office Supplies,South,Maryland,Nicholsonborough,5,4737,5,22500.75,19607.24,2893.51,Cash,Delivered,Wheeler-Baldwin,melissawheeler@dean.com,4,Yes,24
ORD1615,2025-01-05,2025-01-07,CUST504,Robert Hernandez,Home Office,PROD3398,Keyboard,Electronics,North,Tennessee,New Ashleyfurt,1,2168,0,2168.0,1886.71,281.29,UPI,Returned,Anderson Ltd,sanchezalex@johnson.com,24,No,0
ORD1616,2024-05-24,2024-05-27,CUST101,Nicholas Booker,Home Office,PROD1276,Study Table,Furniture,West,Rhode Island,West Renee,10,1012,20,8096.0,6397.2,1698.8,Credit Card,Returned,"Sanchez, Browning and Carrillo",whitewilliam@coleman.info,30,No,0
ORD1617,2024-01-19,2024-01-25,CUST194,Debbie Schultz,Home Office,PROD4673,Bookshelf,Furniture,South,Pennsylvania,Josephborough,6,4749,5,27069.3,18545.27,8524.03,Net Banking,Cancelled,"Perez, Mcfarland and Hernandez",csmith@brady.com,41,No,0
ORD1618,2025-01-29,2025-02-05,CUST785,Joshua Weeks,Corporate,PROD7681,Headphones,Electronics,East,Rhode Island,Jenkinston,7,1893,5,12588.45,9715.76,2872.69,Cash,Delivered,Farrell and Sons,williamsanthony@smith.com,9,Yes,28
ORD1619,2024-08-13,2024-08-19,CUST253,Angela Bullock,Consumer,PROD9432,Mouse,Electronics,North,Idaho,Burchtown,3,4170,0,12510.0,10046.93,2463.07,Credit Card,Cancelled,"Velez, Baker and Johnson",lcrawford@williams.com,8,Yes,48
ORD1620,2024-10-30,2024-10-31,CUST673,Maria Singleton,Home Office,PROD1474,Keyboard,Electronics,North,Kansas,North Brianport,5,1354,20,5416.0,3788.43,1627.57,UPI,Cancelled,Evans-Allen,laura67@nelson.com,39,No,0
ORD1621,2025-01-11,2025-01-14,CUST271,Hayley Murphy,Consumer,PROD7152,Calculator,Office Supplies,East,Alaska,Bridgeshaven,8,1897,10,13658.4,9551.12,4107.28,Credit Card,Returned,Jones-Sherman,melissa53@cooper.com,29,No,0
ORD1622,2025-11-09,2025-11-14,CUST495,Kayla Miller,Consumer,PROD9497,Juice Pack,Grocery,North,Kentucky,Traciborough,8,2955,10,21276.0,13972.57,7303.43,Credit Card,Pending,"Ramsey, Thomas and Walker",nathan80@turner.com,2,Yes,49
ORD1623,2025-09-29,2025-10-01,CUST732,Wesley Hall,Home Office,PROD6471,Laptop,Electronics,East,Illinois,West Rhonda,3,4587,15,11696.85,9244.86,2451.99,Cash,Returned,Lopez LLC,hullchristian@roman-summers.net,27,No,0
ORD1624,2023-12-30,2024-01-05,CUST498,Robert Pearson,Home Office,PROD6174,Dining Table,Furniture,West,Wyoming,Klineside,6,4084,15,20828.4,14561.71,6266.69,Net Banking,Delivered,Price and Sons,james29@wilson.com,24,No,0
ORD1625,2024-04-18,2024-04-21,CUST103,Matthew Ray,Consumer,PROD9555,Keyboard,Electronics,North,Nebraska,Ricetown,4,4913,15,16704.2,11570.58,5133.62,Credit Card,Pending,"Walsh, Thompson and Gomez",jwaller@williams.info,23,No,0
ORD1626,2024-02-03,2024-02-10,CUST385,Laura Ellis,Corporate,PROD9334,Office Chair,Furniture,East,Oklahoma,Perryshire,1,2322,5,2205.9,1385.51,820.39,Net Banking,Cancelled,Novak-Acevedo,collinsbrad@reyes.net,13,No,0
ORD1627,2024-02-14,2024-02-18,CUST686,Ashley Olson,Consumer,PROD1689,Juice Pack,Grocery,North,Tennessee,Silvashire,2,3611,5,6860.9,5104.03,1756.87,Net Banking,Pending,Mitchell and Sons,fjones@rhodes.com,49,No,0
ORD1628,2024-04-04,2024-04-10,CUST665,Daniel Krueger,Consumer,PROD8165,Keyboard,Electronics,North,Mississippi,South Ronaldchester,10,1599,15,13591.5,11325.58,2265.92,Credit Card,Pending,Burke-Solomon,bryantebony@perez.biz,45,No,0
ORD1629,2024-07-14,2024-07-17,CUST833,Margaret Garcia,Corporate,PROD8933,Office Chair,Furniture,South,Arizona,New Debrashire,9,1673,10,13551.3,10274.05,3277.25,Cash,Returned,Perez Group,sfuentes@miller.com,12,No,0
ORD1630,2024-04-30,2024-05-07,CUST197,Ian Morris,Home Office,PROD4358,Rice Bag,Grocery,North,Arkansas,South Laurashire,8,3270,5,24852.0,17948.57,6903.43,Cash,Pending,Ware Ltd,brianhunter@gutierrez.com,27,No,0
ORD1631,2024-02-17,2024-02-19,CUST371,Stephanie Gregory,Home Office,PROD5036,Juice Pack,Grocery,East,Idaho,Shawnshire,10,368,15,3128.0,2104.12,1023.88,Credit Card,Returned,Smith Inc,jacobboyle@cain-wallace.org,16,No,0
ORD1632,2025-06-26,2025-07-01,CUST681,Barbara Black,Home Office,PROD8671,Juice Pack,Grocery,West,North Dakota,Beckville,2,2980,5,5662.0,4992.89,669.11,Cash,Delivered,"Rodriguez, Smith and Parks",benjamin26@webb.org,18,No,0
ORD1633,2024-12-02,2024-12-08,CUST709,William Fuentes,Home Office,PROD9251,Sugar,Grocery,East,Indiana,Jamesland,5,1800,10,8100.0,6758.39,1341.61,Credit Card,Returned,Thornton-Oneal,howardriley@miller.com,45,No,0
ORD1634,2025-10-12,2025-10-14,CUST693,Keith Hill,Consumer,PROD4911,Keyboard,Electronics,South,Nevada,Crawfordfurt,6,389,5,2217.3,1861.72,355.58,Cash,Cancelled,"Wells, Hayes and Morris",smithmaurice@hughes.com,8,Yes,34
ORD1635,2024-03-18,2024-03-24,CUST563,Denise Lynch,Home Office,PROD5716,Bookshelf,Furniture,West,Tennessee,East Jamie,5,2041,5,9694.75,7674.85,2019.9,UPI,Cancelled,Mitchell PLC,stephensampson@price-morrison.org,22,No,0
ORD1636,2024-07-21,2024-07-27,CUST463,Margaret Bird,Home Office,PROD6436,Stapler,Office Supplies,East,Vermont,East Lori,10,3777,0,37770.0,30941.71,6828.29,Net Banking,Cancelled,Smith Ltd,brian01@warner-reese.net,31,No,0
ORD1637,2024-05-05,2024-05-11,CUST351,Kelli Brown,Home Office,PROD5931,Keyboard,Electronics,North,Illinois,Wilsonport,3,3747,5,10678.95,6910.92,3768.03,UPI,Delivered,"Sanchez, Wilkins and Price",jesusfitzgerald@wong-davis.com,44,No,0
ORD1638,2024-02-18,2024-02-22,CUST610,Tonya Davila,Home Office,PROD3459,Mouse,Electronics,South,Rhode Island,Ramireztown,8,3091,5,23491.6,14257.99,9233.61,Cash,Cancelled,Martinez-Bryan,joshualong@wilson-rich.com,27,No,0
ORD1639,2025-04-18,2025-04-24,CUST337,Nicole Gutierrez,Consumer,PROD6889,Notebook,Office Supplies,West,Missouri,South Lindsey,8,4158,20,26611.2,23823.76,2787.44,UPI,Pending,Cooke-Snyder,tuckermark@crawford.info,38,No,0
ORD1640,2024-01-01,2024-01-05,CUST726,Kimberly Kim,Corporate,PROD2529,Monitor,Electronics,North,Hawaii,Snydermouth,5,2596,0,12980.0,9421.34,3558.66,Net Banking,Pending,Sanchez-Valdez,vaustin@sanders.com,1,Yes,36
ORD1641,2024-06-09,2024-06-14,CUST635,David Sanders,Corporate,PROD5135,File Folder,Office Supplies,West,Utah,Jaredhaven,1,4888,15,4154.8,3544.81,609.99,Credit Card,Cancelled,Williamson-Cook,morgankimberly@shaw.org,29,No,0
ORD1642,2025-04-22,2025-04-24,CUST457,Cory Smith,Consumer,PROD1810,Rice Bag,Grocery,West,Montana,Chadfort,7,4322,5,28741.3,22601.43,6139.87,Net Banking,Cancelled,"Ray, Davis and Bell",christian57@freeman.org,49,No,0
ORD1643,2024-10-14,2024-10-21,CUST453,Austin Smith,Home Office,PROD1000,Pen,Office Supplies,East,Michigan,Vaughnstad,8,4664,5,35446.4,22093.55,13352.85,Net Banking,Delivered,Shields LLC,amyschroeder@cain.com,44,No,0
ORD1644,2024-08-29,2024-09-04,CUST510,Marc Jenkins,Corporate,PROD5551,Snacks,Grocery,West,Wyoming,Pooleburgh,3,108,5,307.8,245.35,62.45,Credit Card,Cancelled,"Garza, Jones and Stevens",kirsten38@davenport.com,25,No,0
ORD1645,2025-04-10,2025-04-13,CUST105,Angela Hoffman,Consumer,PROD6399,Pen,Office Supplies,North,Colorado,Vickifurt,3,1995,15,5087.25,3600.94,1486.31,UPI,Delivered,Park-May,sandra77@martinez-bryant.com,31,No,0
ORD1646,2025-01-20,2025-01-22,CUST405,Marie Macdonald,Home Office,PROD1972,Pen,Office Supplies,North,Connecticut,Samanthaview,8,1857,5,14113.2,10287.02,3826.18,Credit Card,Cancelled,"Mccoy, Brown and Brown",briankim@hess-garcia.com,47,No,0
ORD1647,2024-11-09,2024-11-10,CUST943,Miguel Smith,Corporate,PROD5166,Stapler,Office Supplies,North,North Dakota,Lake Christopherton,5,4556,10,20502.0,13778.22,6723.78,UPI,Delivered,"Henderson, Keller and Ramos",carmenmartinez@owens.com,45,No,0
ORD1648,2025-05-11,2025-05-16,CUST267,Patricia Rosales,Corporate,PROD9750,Notebook,Office Supplies,South,Maryland,South Waynebury,7,3810,15,22669.5,17148.54,5520.96,UPI,Returned,"Daniels, Harris and Meyer",michaeljohnson@baker-lee.com,1,Yes,49
ORD1649,2024-06-20,2024-06-23,CUST833,James Jones,Home Office,PROD4208,Headphones,Electronics,West,Delaware,Ayersburgh,2,2689,15,4571.3,3635.8,935.5,Credit Card,Returned,"Berry, Banks and Lee",leebenjamin@owens.com,4,Yes,36
ORD1650,2023-12-29,2024-01-05,CUST673,Laura Castillo,Corporate,PROD8142,Snacks,Grocery,South,Hawaii,South Kristinaview,4,3794,20,12140.8,9774.36,2366.44,Net Banking,Pending,Griffith-Lewis,josephmercado@mckenzie-smith.com,0,Yes,20
ORD1651,2024-04-17,2024-04-19,CUST177,John Blevins,Consumer,PROD4141,Notebook,Office Supplies,North,Georgia,North Robert,9,3788,10,30682.8,18539.24,12143.56,Credit Card,Pending,"Vang, Henry and Garcia",pharris@curtis.net,29,No,0
ORD1652,2024-02-22,2024-02-23,CUST274,Becky Costa,Corporate,PROD4381,Headphones,Electronics,West,Michigan,West Markburgh,6,4511,20,21652.8,14873.11,6779.69,Cash,Pending,Thompson PLC,erobertson@peters.biz,46,No,0
ORD1653,2025-01-10,2025-01-17,CUST543,Sonya Scott,Corporate,PROD8580,Snacks,Grocery,North,West Virginia,Wallacebury,8,761,5,5783.6,4767.79,1015.81,Credit Card,Cancelled,Mays PLC,ambervalencia@wilcox-mitchell.info,33,No,0
ORD1654,2024-05-31,2024-06-02,CUST883,Edward Fry,Consumer,PROD1230,Office Chair,Furniture,East,New York,Lake Christopherfort,9,2481,5,21212.55,16887.76,4324.79,UPI,Cancelled,Myers Inc,kathryn80@evans.com,13,No,0
ORD1655,2025-11-01,2025-11-04,CUST847,Keith Cortez,Consumer,PROD8163,Cooking Oil,Grocery,East,Arkansas,Jeffreyland,1,3581,0,3581.0,2581.11,999.89,Net Banking,Delivered,Nguyen-Stevens,hgilbert@leon.com,35,No,0
ORD1656,2024-03-03,2024-03-09,CUST271,Sergio Cameron,Home Office,PROD6054,Sugar,Grocery,West,Alaska,West Brianna,2,3372,5,6406.8,4643.12,1763.68,Net Banking,Cancelled,Richardson-Flores,stevenbradley@ramirez.com,41,No,0
ORD1657,2025-05-09,2025-05-10,CUST333,Rebecca Schmidt,Corporate,PROD7083,Juice Pack,Grocery,North,Wisconsin,Lake Christopherside,4,1143,10,4114.8,2604.63,1510.17,Net Banking,Cancelled,Alvarez-Morgan,annegraham@white-paul.net,14,No,0
ORD1658,2024-05-07,2024-05-10,CUST604,Javier Bartlett,Home Office,PROD5938,File Folder,Office Supplies,East,Kansas,New Aaronside,6,2102,10,11350.8,8205.59,3145.21,Net Banking,Delivered,Collins-Anderson,tyler36@stewart.com,28,No,0
ORD1659,2025-11-16,2025-11-17,CUST434,Robert Clark,Corporate,PROD9029,Pen,Office Supplies,North,New Jersey,Dustinbury,9,1543,5,13192.65,8823.54,4369.11,Net Banking,Pending,Jennings-Murphy,donaldbrown@ware.com,40,No,0
ORD1660,2025-10-24,2025-10-28,CUST185,Leslie Rocha,Corporate,PROD2671,Dining Table,Furniture,South,Louisiana,Port Sherylmouth,4,2872,0,11488.0,9717.35,1770.65,Cash,Delivered,Cox LLC,marymartin@daugherty-cook.com,47,No,0
ORD1661,2024-01-03,2024-01-07,CUST940,Thomas Davis,Consumer,PROD4311,Monitor,Electronics,West,Maine,South Margaretville,1,4860,10,4374.0,2815.71,1558.29,Net Banking,Delivered,Sanford Inc,james87@mcdaniel.com,27,No,0
ORD1662,2025-03-15,2025-03-18,CUST649,Stefanie Graves,Corporate,PROD4175,Stapler,Office Supplies,West,Mississippi,Lake Albertshire,10,1925,0,19250.0,14796.9,4453.1,Cash,Delivered,Daniel Inc,agallegos@hunt.com,16,No,0
ORD1663,2025-01-05,2025-01-12,CUST144,Andrea Figueroa,Home Office,PROD8081,File Folder,Office Supplies,West,Arizona,Benjaminview,6,1223,15,6237.3,4408.21,1829.09,UPI,Pending,Hunter and Sons,kevin66@hicks.com,48,No,0
ORD1664,2024-02-03,2024-02-10,CUST267,Karen Mcintyre,Home Office,PROD7219,Juice Pack,Grocery,South,Massachusetts,South Lorifort,8,2496,5,18969.6,15736.06,3233.54,UPI,Cancelled,Brock Group,mfreeman@valenzuela.org,23,No,0
ORD1665,2024-12-07,2024-12-12,CUST532,Kelsey Ellison,Home Office,PROD3658,Notebook,Office Supplies,East,Delaware,East Robertaview,5,4204,15,17867.0,14210.82,3656.18,Cash,Pending,Williams Inc,charlescole@wood.biz,40,No,0
ORD1666,2025-07-03,2025-07-06,CUST915,Jody Cross,Consumer,PROD4329,Sofa,Furniture,East,Mississippi,West Allenhaven,5,309,20,1236.0,1070.79,165.21,Cash,Pending,Mccoy LLC,tperez@mccarty.com,14,No,0
ORD1667,2024-12-08,2024-12-11,CUST496,Sally Roberts,Corporate,PROD8862,Monitor,Electronics,East,Idaho,West Curtiston,5,4311,0,21555.0,16361.43,5193.57,UPI,Returned,"Duran, Shaffer and Carter",shermankevin@atkinson.com,31,No,0
ORD1668,2024-07-04,2024-07-06,CUST560,Christopher Castillo,Consumer,PROD1533,Calculator,Office Supplies,South,Virginia,South Cassandra,9,2373,20,17085.6,13140.04,3945.56,Cash,Cancelled,"Roberson, Tanner and Torres",susanwyatt@alvarez.com,23,No,0
ORD1669,2024-02-18,2024-02-19,CUST101,Mark Hill,Corporate,PROD7356,Calculator,Office Supplies,South,California,West Barbara,6,4962,15,25306.2,16608.52,8697.68,Credit Card,Pending,Stevenson Ltd,paulamy@cummings.biz,25,No,0
ORD1670,2024-06-07,2024-06-10,CUST635,James Hansen,Consumer,PROD6124,Snacks,Grocery,West,Oregon,Christophermouth,1,2095,5,1990.25,1205.95,784.3,Cash,Returned,"Scott, Hobbs and Li",allendawson@fuentes-baxter.com,3,Yes,39
ORD1671,2024-08-09,2024-08-12,CUST420,Noah Hayes,Corporate,PROD5928,Juice Pack,Grocery,East,Idaho,West Kaitlynside,10,207,15,1759.5,1232.13,527.37,Credit Card,Cancelled,"Wilson, Gibbs and Jackson",abbottkathy@walker.info,1,Yes,37
ORD1672,2025-04-12,2025-04-14,CUST536,John Patel,Corporate,PROD2312,Keyboard,Electronics,East,Wyoming,Richardsonfurt,8,4646,20,29734.4,26258.73,3475.67,Net Banking,Pending,Hubbard-Green,agill@williams.com,50,No,0
ORD1673,2024-08-07,2024-08-11,CUST605,George Gilmore,Consumer,PROD1770,Study Table,Furniture,West,Kansas,Harrisport,3,2305,10,6223.5,4472.49,1751.01,Net Banking,Pending,Orr-Monroe,christina39@moses.com,32,No,0
ORD1674,2024-06-21,2024-06-26,CUST293,Stacy Tate,Consumer,PROD5900,Pen,Office Supplies,East,Washington,Rubenstad,3,3111,10,8399.7,5603.05,2796.65,Net Banking,Pending,"Skinner, Brown and Mcdonald",reynoldscody@stanton.com,23,No,0
ORD1675,2025-02-11,2025-02-16,CUST143,Gwendolyn Thompson,Home Office,PROD8122,Mouse,Electronics,East,Hawaii,North James,3,506,0,1518.0,1004.06,513.94,Credit Card,Delivered,Lee-Fitzpatrick,spatel@caldwell-garcia.com,10,No,0
ORD1676,2024-09-22,2024-09-27,CUST630,Kimberly Robinson,Consumer,PROD9680,Headphones,Electronics,East,Connecticut,Lake Michellebury,1,1459,5,1386.05,994.94,391.11,Credit Card,Pending,"Cannon, Simpson and Scott",blacktaylor@bryan-ward.com,37,No,0
ORD1677,2024-06-25,2024-07-02,CUST550,Richard Woodward,Corporate,PROD1503,Calculator,Office Supplies,East,Nebraska,Hollandside,8,351,0,2808.0,2350.4,457.6,UPI,Returned,Moses PLC,pittsderek@boyd.com,45,No,0
ORD1678,2024-08-08,2024-08-11,CUST328,Rachel Ross,Home Office,PROD1470,Headphones,Electronics,West,Missouri,East Diane,7,3590,0,25130.0,16541.61,8588.39,Net Banking,Returned,Johnson-Grant,philipmullins@carter.com,28,No,0
ORD1679,2025-10-03,2025-10-09,CUST591,Jeremiah Powell,Corporate,PROD8275,Keyboard,Electronics,East,Georgia,Greenland,3,3606,10,9736.2,6377.22,3358.98,Net Banking,Delivered,Campbell Ltd,gregory46@sanchez.biz,26,No,0
ORD1680,2024-08-09,2024-08-14,CUST340,Douglas Shaffer,Home Office,PROD1632,Stapler,Office Supplies,South,Louisiana,Jenniferland,2,2395,15,4071.5,2485.27,1586.23,Credit Card,Returned,"Small, Curry and Johnson",ryannelson@hughes-garcia.com,35,No,0
ORD1681,2024-03-08,2024-03-12,CUST969,Zachary Clark,Consumer,PROD4870,Stapler,Office Supplies,East,Arizona,East Jason,1,2940,0,2940.0,2023.27,916.73,UPI,Pending,"Gallegos, Crawford and Hull",asoto@owens.com,32,No,0
ORD1682,2024-09-06,2024-09-13,CUST901,Jon Lambert,Corporate,PROD4831,Cooking Oil,Grocery,South,Arkansas,Ronaldchester,9,937,10,7589.7,5046.88,2542.82,Cash,Pending,Johnson Group,richard72@harris.com,44,No,0
ORD1683,2025-09-14,2025-09-19,CUST247,Susan Oconnor,Home Office,PROD7153,Headphones,Electronics,North,Nebraska,Christopherton,3,3989,20,9573.6,6160.38,3413.22,UPI,Returned,Patterson-Washington,elliottmichael@johnson.org,7,Yes,42
ORD1684,2024-05-26,2024-06-02,CUST430,Allison Ramsey,Corporate,PROD1491,Dining Table,Furniture,South,New Jersey,Davidfort,6,4658,10,25153.2,20493.81,4659.39,Cash,Pending,Benton-Hale,gregory23@davis.net,40,No,0
ORD1685,2025-06-28,2025-06-29,CUST253,Vicki Walker,Corporate,PROD5793,File Folder,Office Supplies,North,Nevada,New Josephton,2,4600,10,8280.0,7055.55,1224.45,Credit Card,Delivered,James-Powers,danielle72@robles.com,2,Yes,24
ORD1686,2025-06-01,2025-06-02,CUST146,Cody Chavez,Consumer,PROD8146,Notebook,Office Supplies,West,Rhode Island,Taylorburgh,10,2574,5,24453.0,21362.32,3090.68,Credit Card,Delivered,Butler Inc,jennifer40@lopez-leach.info,44,No,0
ORD1687,2024-11-19,2024-11-23,CUST178,Dr. Theresa Romero,Consumer,PROD6938,Juice Pack,Grocery,North,Kentucky,New Jayton,7,2581,15,15356.95,11721.1,3635.85,Cash,Returned,"Sullivan, Cox and Pope",stephanie93@shea.biz,26,No,0
ORD1688,2024-03-03,2024-03-05,CUST536,Gregory Wolfe,Consumer,PROD5037,Pen,Office Supplies,West,Oklahoma,East Karenfurt,1,749,5,711.55,480.25,231.3,Credit Card,Delivered,"Nicholson, Landry and Garcia",rsmith@schmidt.info,9,Yes,46
ORD1689,2025-02-26,2025-03-05,CUST137,Brooke Velazquez,Home Office,PROD4565,Snacks,Grocery,South,Nevada,North Tinachester,3,1967,20,4720.8,3965.23,755.57,UPI,Returned,Davis Group,nguyenstephen@zuniga-perez.com,8,Yes,49
ORD1690,2024-09-10,2024-09-13,CUST201,Emily Perry,Home Office,PROD6295,Notebook,Office Supplies,North,Arkansas,West Christopherton,5,3775,10,16987.5,13015.66,3971.84,UPI,Pending,Wright Ltd,ritatownsend@walters.org,30,No,0
ORD1691,2025-01-16,2025-01-18,CUST256,John Sawyer,Corporate,PROD8277,Calculator,Office Supplies,North,North Dakota,Port Joshuaburgh,3,3121,15,7958.55,7106.75,851.8,UPI,Cancelled,Mckinney Ltd,mooreheidi@matthews-schultz.com,48,No,0
ORD1692,2024-08-21,2024-08-24,CUST490,Regina Golden,Home Office,PROD4782,Mouse,Electronics,South,Nebraska,Georgebury,4,3472,15,11804.8,7999.13,3805.67,Cash,Delivered,Smith-Shelton,imorales@michael-turner.biz,20,No,0
ORD1693,2024-02-05,2024-02-10,CUST810,Colin Brown,Corporate,PROD1637,Notebook,Office Supplies,South,Tennessee,Perkinston,2,2448,15,4161.6,3096.19,1065.41,Credit Card,Returned,Knight-Ross,rojasamanda@steele.com,34,No,0
ORD1694,2025-01-21,2025-01-22,CUST572,Ronald Terry,Consumer,PROD9661,Notebook,Office Supplies,North,Missouri,North Erinmouth,10,1548,10,13932.0,10147.72,3784.28,Credit Card,Returned,King-Doyle,amitchell@may.com,3,Yes,23
ORD1695,2024-02-17,2024-02-23,CUST661,Kevin Wilson,Consumer,PROD8439,Bookshelf,Furniture,North,New Hampshire,West Keith,3,3132,0,9396.0,8007.39,1388.61,Credit Card,Pending,Ford-Jarvis,frodriguez@stewart.com,23,No,0
ORD1696,2024-01-11,2024-01-13,CUST655,Kelly Owens,Corporate,PROD4344,Cooking Oil,Grocery,South,Oregon,North Erin,2,4572,20,7315.2,5418.9,1896.3,Net Banking,Cancelled,"Carter, Monroe and Taylor",zmorris@daniel.com,46,No,0
ORD1697,2025-12-01,2025-12-02,CUST201,Lauren Spencer,Corporate,PROD5889,Headphones,Electronics,North,Idaho,East Eric,5,4552,10,20484.0,18304.04,2179.96,Credit Card,Cancelled,Sweeney Ltd,jamesclayton@gonzales.com,41,No,0
ORD1698,2024-08-02,2024-08-08,CUST722,Kevin Hogan,Consumer,PROD7029,Office Chair,Furniture,West,Oregon,Markville,7,4633,10,29187.9,18655.95,10531.95,Cash,Returned,"Woods, Parks and Scott",xadams@carroll.com,3,Yes,35
ORD1699,2025-09-03,2025-09-05,CUST503,Scott Mcintyre,Consumer,PROD7242,Dining Table,Furniture,South,Florida,Hawkinsshire,1,1793,10,1613.7,1409.49,204.21,Net Banking,Delivered,Wallace PLC,ocoleman@pope.com,15,No,0
ORD1700,2024-11-05,2024-11-10,CUST937,Rebekah Fowler,Consumer,PROD8029,Sofa,Furniture,West,Colorado,Russellfort,9,2703,15,20677.95,16238.87,4439.08,UPI,Delivered,Ware-Best,bendereric@hendricks.com,14,No,0
